N2O,IF_Outlier,LOF_Outlier,OCSVM_Outlier,Elliptic_Outlier,HBOS_Outlier,DBSCAN_Outlier,Mahalanobis_Distance,Mahalanobis_Outlier
-0.920145038,1,-1,-1,1,1,-1,0.2944636246412811,0
0.065959403,1,-1,1,1,0,2,0.2598492064977191,0
2.222660574,1,1,1,1,0,0,0.18414428819515163,0
2.795187061,1,1,1,1,0,0,0.16404735890925803,0
2.955292906,1,1,1,1,0,0,0.15842729430389205,0
1.768417799,1,1,1,1,0,0,0.20008920102466599,0
-0.604348708,1,1,1,1,0,0,0.2833784842034821,0
-3.196648526,-1,-1,-1,1,1,13,0.3743738657502241,0
1.805412801,1,1,1,1,0,0,0.19879059570944063,0
0.125176427,1,1,1,1,0,0,0.2577705597086683,0
1.220806455,1,1,1,1,0,0,0.21931155441164762,0
3.872730061,1,1,1,1,0,0,0.12622324777165464,0
-1.266666179,1,1,-1,1,0,1,0.3066272730049317,0
-1.393029927,1,1,-1,1,0,1,0.3110629163603394,0
-1.674925657,1,1,-1,1,0,1,0.32095807174693264,0
-1.439389513,1,1,-1,1,0,1,0.31269023901303844,0
12.0759264,1,1,1,1,0,3,0.16172684796458733,0
2.082721864,1,1,1,1,0,0,0.18905644234537383,0
3.674700657,1,1,1,1,0,0,0.13317451206960781,0
4.940907041,1,1,1,1,0,0,0.08872790437825913,0
3.601433802,1,1,1,1,0,0,0.1357463385918187,0
2.655954384,1,1,1,1,0,0,0.16893472976019766,0
2.534468698,1,1,1,1,0,0,0.1731991424925823,0
2.539873904,1,1,1,1,0,0,0.17300940796461864,0
2.49549488,1,1,1,1,0,0,0.17456720856835725,0
3.484274593,1,1,1,1,0,0,0.1398588825385658,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
2.185089819,1,1,1,1,0,0,0.18546310369731134,0
-1.562562091,1,1,-1,1,0,1,0.31701386533642145,0
-0.620396766,1,1,1,1,0,0,0.28394180606565805,0
5.001702579,1,1,1,1,0,0,0.08659384830255507,0
3.594356903,1,1,1,1,0,0,0.13599475319270754,0
-0.787404801,1,1,1,1,0,0,0.28980415260469433,0
6.681300989,1,1,1,1,0,0,0.02763627823214304,0
5.382587633,1,1,1,1,0,0,0.07322395159017507,0
8.62697655,1,1,1,1,0,0,0.040661180576445424,0
0.630003133,1,1,1,1,0,0,0.2400500404969299,0
1.317069099,1,1,1,1,0,0,0.21593252550509304,0
-0.420805952,1,1,1,1,0,0,0.27693573286878265,0
-1.612939234,1,1,-1,1,0,1,0.31878221300851156,0
2.01649188,1,1,1,1,0,0,0.19138125933686068,0
-1.07655659,1,1,1,1,0,0,0.29995401149920975,0
-1.621197439,1,1,-1,1,0,1,0.31907209402831044,0
-3.066995169,-1,-1,-1,1,1,13,0.3698227499390394,0
7.926803876,1,1,1,1,0,0,0.016083591527201953,0
-1.788794905,1,1,-1,1,0,1,0.3249551308819345,0
3.010158186,1,1,1,1,0,0,0.15650140322732642,0
-3.144694255,-1,-1,-1,1,1,13,0.3725501574431058,0
0.421180766,1,-1,1,1,0,2,0.24738016135282648,0
0.044845799,1,-1,1,1,0,2,0.26059034008051934,0
-0.261482944,1,1,1,1,0,0,0.271343147550731,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
-2.054733493,-1,1,-1,1,1,12,0.3342901557563844,0
-1.243919859,1,1,-1,1,0,1,0.3058288275269772,0
-2.011853153,-1,1,-1,1,1,12,0.3327849622320626,0
-0.598946397,1,1,1,1,0,0,0.2831888512963369,0
7.000081558,1,1,1,1,0,0,0.01644638449206545,0
2.052699275,1,1,1,1,0,0,0.19011030074636068,0
5.345037212,1,1,1,1,0,0,0.07454205332455391,0
1.146136235,1,1,1,1,0,0,0.22193264210833286,0
1.763916426,1,1,1,1,0,0,0.20024720904163032,0
4.584880687,1,1,1,1,0,0,0.10122520646421926,0
0.647679847,1,1,1,1,0,0,0.23942954925446103,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
-1.12089104,1,1,-1,1,0,1,0.30151024745826155,0
-0.604132743,1,1,1,1,0,0,0.28337090336061843,0
1.733866371,1,1,1,1,0,0,0.20130203155916426,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
2.149585622,1,1,1,1,0,0,0.1867093785032164,0
1.07399029,1,1,1,1,0,0,0.22446512224305362,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
0.292923608,1,1,1,1,0,0,0.2518822675317773,0
3.33250511,1,1,1,1,0,0,0.14518632264284803,0
3.674829483,1,1,1,1,0,0,0.1331699899958331,0
-0.49987893,1,1,1,1,0,0,0.2797113669806958,0
0.304618964,1,1,1,1,0,0,0.2514717350099774,0
0.958483372,1,1,1,1,0,0,0.2285196671694223,0
-1.410468042,1,1,-1,1,0,1,0.3116750322571438,0
0.690954274,1,1,1,1,0,0,0.23791052241630783,0
0.786303966,1,1,1,1,0,0,0.2345635401175557,0
1.351103845,1,1,1,1,0,0,0.21473783163650118,0
1.216338973,1,-1,1,1,0,2,0.2194683727805417,0
5.891880114,1,1,1,1,0,0,0.055346673928968255,0
25.05031951,-1,1,-1,-1,1,9,0.6171563639426929,1
66.06556717,-1,-1,-1,-1,1,-1,2.056881076393303,1
71.85948137,-1,-1,-1,-1,1,-1,2.260260110568773,1
42.03217918,-1,1,-1,-1,1,-1,1.2132567028444956,1
17.31142729,-1,1,1,-1,0,6,0.3455043561701824,0
4.277550058,1,1,1,1,0,0,0.11201318231974015,0
3.426662597,1,1,1,1,0,0,0.14188118934169397,0
3.080220514,1,1,1,1,0,0,0.15404206259699316,0
3.34723454,1,1,1,1,0,0,0.14466928750150004,0
2.110474201,1,1,1,1,0,0,0.18808227474462264,0
3.898105286,1,1,1,1,0,0,0.125332521990371,0
1.324168729,1,1,1,1,0,0,0.21568331299649166,0
2.833946682,1,1,1,1,0,0,0.162686811615688,0
8.706540576,1,1,1,1,0,0,0.04345405154491644,0
2.121485035,1,1,1,1,0,0,0.18769577043905553,0
1.579270772,1,1,1,1,0,0,0.20672867450330698,0
2.140124953,1,1,1,1,0,0,0.18704146863390453,0
1.888597203,1,1,1,1,0,0,0.195870641641563,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
-1.030858202,1,1,1,1,0,0,0.2983498983394367,0
0.982239025,1,1,1,1,0,0,0.22768579190020485,0
-0.488565624,1,1,1,1,0,0,0.2793142452477555,0
2.201369163,1,1,1,1,0,0,0.1848916631917322,0
2.965320363,1,1,1,1,0,0,0.1580753086773365,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
2.194526296,1,1,1,1,0,0,0.1851318627586245,0
3.129604018,1,1,1,1,0,0,0.1523085938225124,0
3.663125244,1,1,1,1,0,0,0.13358083433032097,0
1.435235258,1,1,1,1,0,0,0.21178463541558415,0
2.007233888,1,1,1,1,0,0,0.1917062350624874,0
2.413833727,1,1,1,1,0,0,0.17743369327170258,0
-0.508950158,1,1,1,1,0,0,0.28002978688229285,0
6.924899253,1,1,1,1,0,0,0.019085447489923697,0
3.661879374,1,1,1,1,0,0,0.13362456708654788,0
0.910728177,1,1,1,1,0,0,0.23019597874406747,0
1.455992844,1,1,1,1,0,0,0.21105599884162618,0
3.532080782,1,1,1,1,0,0,0.13818078096322142,0
5.360363039,1,1,1,1,0,0,0.07400408334681412,0
3.84236898,1,1,1,1,0,0,0.1272889879806317,0
1.565485955,1,1,1,1,0,0,0.20721255166664948,0
0.855446099,1,1,1,1,0,0,0.23213650034013342,0
-0.433406008,1,1,1,1,0,0,0.2773780223351743,0
0.130895265,1,1,1,1,0,0,0.2575698160129736,0
1.088736364,1,1,1,1,0,0,0.22394750286097856,0
4.854596018,1,1,1,1,0,0,0.0917576096673773,0
3.813344581,1,1,1,1,0,0,0.12830780773397624,0
1.506689603,1,1,1,1,0,0,0.20927643195034454,0
0.609014662,1,1,1,1,0,0,0.24078678163831577,0
1.185568,1,1,1,1,0,0,0.22054850109334612,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
4.197326669,1,1,1,1,0,0,0.11482919836863213,0
5.428974021,1,1,1,1,0,0,0.07159568812877817,0
0.870497832,1,1,1,1,0,0,0.2316081516600292,0
-0.494852119,1,1,1,1,0,0,0.2795349149431143,0
1.888820337,1,1,1,1,0,0,0.1958628091511523,0
0.98098801,1,1,1,1,0,0,0.22772970525716119,0
4.871280391,1,1,1,1,0,0,0.09117195175988475,0
2.00012369,1,1,1,1,0,0,0.19195581853095445,0
3.66973642,1,1,1,1,0,0,0.1333487676232158,0
1.099091962,1,1,1,1,0,0,0.22358399876912483,0
2.161511483,1,1,1,1,0,0,0.18629075475281795,0
3.364516196,1,1,1,1,0,0,0.14406266365708195,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
0.451278605,1,1,1,1,0,0,0.24632366151259955,0
2.938316414,1,1,1,1,0,0,0.1590232062258614,0
1.415481023,1,1,1,1,0,0,0.2124780521795354,0
1.713481244,1,1,1,1,0,0,0.2020175940092959,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
-1.921368482,1,-1,-1,1,1,11,0.32960875278877033,0
-0.749242289,1,1,1,1,0,0,0.2884645651402701,0
2.492595314,1,1,1,1,0,0,0.17466898966352917,0
144.7804629,-1,-1,-1,-1,1,-1,4.8199457190817006,1
113.4350999,-1,1,-1,-1,1,-1,3.7196550636178145,1
171.7956712,-1,-1,-1,-1,1,-1,5.768238493611075,1
67.06167188,-1,-1,-1,-1,1,-1,2.091846525805281,1
180.3519508,-1,-1,-1,-1,1,-1,6.068582582445404,1
237.4738055,-1,-1,-1,-1,1,-1,8.07368435616472,1
150.9482514,-1,-1,-1,-1,1,-1,5.0364485572025295,1
85.3665262,-1,-1,-1,-1,1,-1,2.734386864480692,1
48.76233122,-1,1,-1,-1,1,-1,1.449499728629943,1
151.2232746,-1,-1,-1,-1,1,-1,5.046102471786188,1
77.61744989,-1,-1,-1,-1,1,-1,2.4623773729214604,1
104.2889992,-1,-1,-1,-1,1,-1,3.398606966834195,1
46.22488219,-1,1,-1,-1,1,-1,1.3604297294589365,1
24.98315263,-1,1,-1,-1,1,9,0.6147986598567435,1
16.70614291,-1,1,1,-1,0,6,0.32425755334284706,0
12.06992511,1,1,1,1,0,3,0.16151618958721492,0
11.1999314,1,1,1,1,0,3,0.13097751152419945,0
20.42916591,-1,1,1,-1,0,7,0.45494378648607525,0
29.71833167,-1,-1,-1,-1,1,-1,0.7810137791284666,1
20.54987978,-1,1,1,-1,0,7,0.4591811067923,0
2.128776788,1,1,1,1,0,0,0.18743981399382784,0
2.034347111,1,1,1,1,0,0,0.19075450175806186,0
4.638494141,1,1,1,1,0,0,0.0993432572124801,0
-0.557819085,1,1,1,1,0,0,0.28174519288096145,0
-0.378434951,1,1,1,1,0,0,0.2754484182550405,0
-0.666220747,1,1,1,1,0,0,0.2855503278138495,0
-0.026045286,1,-1,1,1,0,2,0.26307877189039164,0
-0.359664271,1,1,1,1,0,0,0.27478952641828935,0
0.252166657,1,-1,1,1,0,2,0.25331292546770545,0
0.206888277,1,1,1,1,0,0,0.25490229542997206,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
-1.370321326,1,1,-1,1,0,1,0.31026579490161016,0
-1.940517718,1,-1,-1,1,1,11,0.33028093276735515,0
-1.378295145,1,1,-1,1,0,1,0.3105456933521102,0
-1.348406667,1,1,-1,1,0,1,0.30949654253993303,0
-2.436509605,-1,1,-1,1,1,12,0.3476913305493812,0
-0.831463003,1,1,1,1,0,0,0.29135069165600924,0
-3.488689459,-1,-1,-1,1,1,13,0.3846251399049645,0
-2.209189222,-1,1,-1,1,1,12,0.33971188895824783,0
-2.927890409,-1,-1,-1,1,1,13,0.3649398692539906,0
-2.506720697,-1,1,-1,1,1,12,0.35015589312080564,0
-0.80134894,1,1,1,1,0,0,0.29029362231797184,0
-1.657396395,1,1,-1,1,0,1,0.32034275639149146,0
-2.3709958,-1,1,-1,1,1,12,0.3453916530039215,0
-0.532523963,1,1,1,1,0,0,0.2808572788898101,0
-0.796014661,1,1,1,1,0,0,0.29010637748251283,0
-2.153423502,-1,1,-1,1,1,12,0.33775439047238837,0
-2.030762017,-1,1,-1,1,1,12,0.33344870462881326,0
-1.693957069,1,1,-1,1,0,1,0.32162611584595563,0
-5.091841768,-1,-1,-1,1,1,-1,0.4408992849795661,0
-3.898612087,-1,-1,-1,1,1,13,0.3990143188419447,0
-3.054673891,-1,-1,-1,1,1,13,0.3693902461889067,0
-7.415296604,-1,-1,-1,1,1,-1,0.5224576208789837,0
-2.93632558,-1,-1,-1,1,1,13,0.3652359621666341,0
-1.939447618,1,-1,-1,1,1,11,0.3302433699217626,0
-2.0335521,-1,1,-1,1,1,12,0.33354664263172834,0
-3.817594985,-1,-1,-1,1,1,13,0.39617044173440047,0
-2.893813461,-1,-1,-1,1,1,13,0.36374369400308887,0
-3.652137487,-1,-1,-1,1,1,13,0.3903625224282551,0
-2.165486109,-1,1,-1,1,1,12,0.3381778143058477,0
-3.510783257,-1,-1,-1,1,1,13,0.38540068043652914,0
-1.567370403,1,1,-1,1,0,1,0.31718264758220865,0
-0.617118135,1,1,1,1,0,0,0.2838267189616416,0
-1.896334787,1,-1,-1,1,1,11,0.3287300154559077,0
-0.977345478,1,1,1,1,0,0,0.2964714849305501,0
1.311597903,1,1,1,1,0,0,0.2161245764260861,0
-0.382611152,1,1,1,1,0,0,0.27559501202508685,0
-0.726260255,1,1,1,1,0,0,0.2876578455864479,0
0.353508687,1,-1,1,1,0,2,0.2497555990263195,0
-0.578117617,1,1,1,1,0,0,0.2824577156575914,0
-0.357029363,1,1,1,1,0,0,0.2746970353965581,0
1.13102497,1,1,1,1,0,0,0.2224630804915712,0
-2.760954377,-1,-1,-1,1,1,13,0.3590800501774075,0
-2.08059381,-1,1,-1,1,1,12,0.3351979093256263,0
-0.96543839,1,1,1,1,0,0,0.2960535201534255,0
-1.009616779,1,1,1,1,0,0,0.2976042780307596,0
-2.690265395,-1,-1,-1,1,1,13,0.35659871262394366,0
-2.4005009,-1,1,-1,1,1,12,0.34642734641154055,0
-5.226795643,-1,-1,-1,1,1,-1,0.4456364605414233,0
-0.919018729,1,-1,-1,1,1,-1,0.2944240887371072,0
-2.100712314,-1,1,-1,1,1,12,0.3359041127265284,0
-1.671711348,1,1,-1,1,0,1,0.32084524248550494,0
-1.604960039,1,1,-1,1,0,1,0.31850212584867793,0
-3.894619913,-1,-1,-1,1,1,13,0.3988741848212544,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
-0.607113513,1,1,1,1,0,0,0.2834755348934256,0
-0.478535749,1,1,1,1,0,0,0.27896217474412244,0
-0.812217387,1,1,1,1,0,0,0.29067512852906613,0
-0.847368958,1,-1,1,1,0,-1,0.2919090253927322,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
-0.640747859,1,1,1,1,0,0,0.2846561738481073,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
-0.625572227,1,1,1,1,0,0,0.284123476042682,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
1.131381408,1,1,1,1,0,0,0.22245056873981217,0
-1.803889554,1,1,-1,1,0,1,0.3254849860073069,0
2.327068447,1,1,1,1,0,0,0.18047934397297882,0
11.96707446,1,1,1,1,0,3,0.15790590729112577,0
1.433695566,1,1,1,1,0,0,0.2118386819653048,0
1.243984494,1,1,1,1,0,0,0.21849795465452637,0
5.048702911,1,1,1,1,0,0,0.0849440340667684,0
2.941598122,1,1,1,1,0,0,0.15890801111242914,0
1.981899755,1,1,1,1,0,0,0.19259551842488393,0
1.886044234,1,1,1,1,0,0,0.19596025642555479,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
-0.721356847,1,1,1,1,0,0,0.28748572526350485,0
1.724877304,1,1,1,1,0,0,0.20161756743033726,0
1.902036796,1,1,1,1,0,0,0.19539888259410396,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
-1.298947102,1,1,-1,1,0,1,0.30776040385834214,0
-1.658778902,1,1,-1,1,0,1,0.32039128540464135,0
2.984383606,1,1,1,1,0,0,0.15740614724073937,0
3.524377454,1,1,1,1,0,0,0.1384511845892497,0
2.703966757,1,1,1,1,0,0,0.1672493906764376,0
5.167525444,1,1,1,1,0,0,0.08077310381726231,0
6.847348848,1,1,1,1,0,0,0.021807635966380006,0
4.49602807,1,1,1,1,0,0,0.10434412725000218,0
10.14142808,1,1,1,1,0,3,0.0938217347104647,0
12.29397953,1,1,1,1,0,3,0.16938098874878088,0
7.894196538,1,1,1,1,0,0,0.014939002794860507,0
7.664517617,1,1,1,1,0,0,0.00687677137219909,0
3.874882996,1,1,1,1,0,0,0.12614767505417418,0
6.784791704,1,1,1,1,0,0,0.02400352825755268,0
10.20771467,1,1,1,1,0,3,0.09614853869609935,0
8.479820902,1,-1,1,1,0,14,0.03549569615078627,0
5.243856865,1,1,1,1,0,0,0.07809370433975173,0
2.682511667,1,1,1,1,0,0,0.16800251116316275,0
3.437944701,1,1,1,1,0,0,0.1414851628670549,0
2.278431312,1,1,1,1,0,0,0.18218661356653992,0
3.306626151,1,1,1,1,0,0,0.14609473058697783,0
3.204328612,1,1,1,1,0,0,0.14968559747975085,0
4.417338771,1,1,1,1,0,0,0.10710629339160037,0
5.883465733,1,1,1,1,0,0,0.055642037067235715,0
4.494685306,1,1,1,1,0,0,0.10439126119710926,0
7.830250215,1,1,1,1,0,0,0.012694347288775765,0
9.627670238,1,1,1,1,0,3,0.07578771313209307,0
6.1831119,1,1,1,1,0,0,0.04512380259996632,0
8.023550679,1,1,1,1,0,0,0.019479615471378477,0
28.3327311,-1,-1,-1,-1,1,10,0.732376174919626,1
20.01367893,-1,1,1,-1,0,7,0.4403592866491805,0
18.56626427,-1,1,1,-1,0,6,0.3895518729663517,0
15.50882206,-1,-1,1,-1,1,8,0.28222897824396953,0
6.076420589,1,1,1,1,0,0,0.04886890047975453,0
5.232594119,1,1,1,1,0,0,0.07848905130634017,0
7.513598065,1,1,1,1,0,0,0.0015791657010701446,0
3.714271394,1,1,1,1,0,0,0.13178549283410176,0
9.96655823,1,1,1,1,0,3,0.08768342130578753,0
13.36632287,1,1,1,-1,0,4,0.20702258047164374,0
10.69131632,1,1,1,1,0,3,0.11312401211658318,0
20.84563322,-1,1,1,-1,0,7,0.4695626980456314,0
35.80525969,-1,1,-1,-1,1,-1,0.9946782379157931,1
41.406383,-1,1,-1,-1,1,-1,1.191289891068253,1
2.769690297,1,1,1,1,0,0,0.16494235097471183,0
3.882484565,1,1,1,1,0,0,0.12588084339114436,0
10.85062618,1,1,1,1,0,3,0.11871613591113807,0
6.011833368,1,1,1,1,0,0,0.051136052904458655,0
4.274763536,1,1,1,1,0,0,0.11211099532378305,0
4.122144435,1,1,1,1,0,0,0.11746825887423543,0
2.4947151,1,1,1,1,0,0,0.1745945805482995,0
6.476095136,1,1,1,1,0,0,0.03483945155326223,0
1.330374356,1,1,1,1,0,0,0.2154654819444348,0
2.313374299,1,1,1,1,0,0,0.18096003845652775,0
-0.327909324,1,-1,1,1,0,2,0.27367485847047035,0
2.624187896,1,1,1,1,0,0,0.17004980282230595,0
2.316367783,1,1,1,1,0,0,0.1808549606345711,0
3.220035281,1,1,1,1,0,0,0.14913425911658806,0
2.381989099,1,1,1,1,0,0,0.17855150921835866,0
2.561869121,1,1,1,1,0,0,0.17223732784131612,0
3.897187146,1,1,1,1,0,0,0.12536475070829678,0
4.966658109,1,1,1,1,0,0,0.08782398568736328,0
4.911085491,1,1,1,1,0,0,0.08977470587155972,0
2.898074512,1,1,1,1,0,0,0.16043578481774734,0
8.322391211,1,-1,1,1,0,14,0.02996957039177471,0
6.262982095,1,1,1,1,0,0,0.042320184431353054,0
7.463019173,1,1,1,1,0,0,0.00019626380125582733,0
6.600542149,1,1,1,1,0,0,0.030471089779806525,0
7.554242481,1,1,1,1,0,0,0.0030058734128802452,0
7.88231994,1,1,1,1,0,0,0.014522108283283125,0
9.254407869,1,-1,1,1,0,14,0.06268538930043052,0
4.335998312,1,1,1,1,0,0,0.10996152103560126,0
5.278511733,1,1,1,1,0,0,0.07687724283548601,0
8.84336809,1,1,1,1,0,0,0.048256995925064605,0
4.562919389,1,1,1,1,0,0,0.10199609595659034,0
4.366835373,1,1,1,1,0,0,0.10887907288975368,0
3.239140594,1,1,1,1,0,0,0.14846362093116927,0
6.892237116,1,1,1,1,0,0,0.020231959786769046,0
5.770976045,1,1,1,1,0,0,0.05959067063521985,0
5.019324309,1,1,1,1,0,0,0.08597528711849388,0
6.494480226,1,1,1,1,0,0,0.03419409476709697,0
5.761195842,1,1,1,1,0,0,0.0599339771067206,0
5.039118135,1,1,1,1,0,0,0.0852804806240316,0
0.986497671,1,1,1,1,0,0,0.22753630413071474,0
3.668470902,1,1,1,1,0,0,0.13339319006712627,0
2.996587457,1,1,1,1,0,0,0.15697776543460196,0
5.186277753,1,1,1,1,0,0,0.08011485684270754,0
5.433650636,1,1,1,1,0,0,0.0714315287351319,0
5.57534946,1,1,1,1,0,0,0.06645759074189757,0
1.879166581,1,1,1,1,0,0,0.19620167705697078,0
6.961346749,1,1,1,1,0,0,0.017806060830281044,0
4.161730653,1,1,1,1,0,0,0.11607869622184067,0
4.156720411,1,1,1,1,0,0,0.11625456665135883,0
4.787303967,1,1,1,1,0,0,0.09411970752862393,0
1.90606601,1,1,1,1,0,0,0.19525744838857045,0
2.57750719,1,1,1,1,0,0,0.1716883974878792,0
0.261988615,1,-1,1,1,0,2,0.25296815330457056,0
1.512744142,1,1,1,1,0,0,0.20906390441685124,0
0.465481609,1,1,1,1,0,0,0.24582510507282512,0
1.445207552,1,1,1,1,0,0,0.21143458613072694,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
2.351948911,1,1,1,1,0,0,0.17960598538265699,0
1.333637187,1,1,1,1,0,0,0.21535094945490332,0
4.06459262,1,1,1,1,0,0,0.119488453192913,0
4.001286217,1,1,1,1,0,0,0.12171064611031299,0
4.294901915,1,1,1,1,0,0,0.11140409426700186,0
4.137905815,1,1,1,1,0,0,0.11691500003556078,0
3.62752824,1,1,1,1,0,0,0.13483036686448593,0
3.496163807,1,1,1,1,0,0,0.1394415451778528,0
4.651379833,1,1,1,1,0,0,0.09889094129906138,0
5.077171623,1,1,1,1,0,0,0.08394472013996232,0
3.404316302,1,1,1,1,0,0,0.14266559306905677,0
7.388273792,1,1,1,1,0,0,0.0028199898130869365,0
7.642631935,1,1,1,1,0,0,0.006108536166466942,0
5.491565016,1,1,1,1,0,0,0.06939860759362257,0
2.522344313,1,1,1,1,0,0,0.17362473486867785,0
2.147931845,1,1,1,1,0,0,0.18676742968543822,0
5.188064894,1,1,1,1,0,0,0.08005212429300644,0
0.993830265,1,1,1,1,0,0,0.22727891407724782,0
2.269502384,1,1,1,1,0,0,0.18250003842755397,0
6.217495312,1,1,1,1,0,0,0.043916869793778554,0
5.146409119,1,1,1,1,0,0,0.0815143329131014,0
8.400688741,1,-1,1,1,0,14,0.03271798458640068,0
3.834817016,1,1,1,1,0,0,0.12755407839989402,0
2.889428986,1,1,1,1,0,0,0.1607392616500102,0
3.910471052,1,1,1,1,0,0,0.12489845661433906,0
8.968720196,1,-1,1,1,0,14,0.05265712843826976,0
8.704791598,1,1,1,1,0,0,0.04339265859980963,0
5.761699755,1,1,1,1,0,0,0.0599162886605837,0
24.98374978,-1,1,-1,-1,1,9,0.6148196211250789,1
13.24313897,1,1,1,-1,0,4,0.20269855672134943,0
7.341360217,1,1,1,1,0,0,0.004466758688818371,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
7.232993547,1,1,1,1,0,0,0.008270665326133058,0
6.33471192,1,1,1,1,0,0,0.0398023110168528,0
5.634783065,1,1,1,1,0,0,0.06437134148703869,0
0.0,1,1,1,1,0,0,0.2621645255055377,0
2.202524181,1,1,1,1,0,0,0.1848511195389982,0
0.980230914,1,1,1,1,0,0,0.22775628097919348,0
4.782124417,1,1,1,1,0,0,0.09430152103847249,0
13.18563067,1,1,1,1,0,3,0.20067988987414737,0
3.694104075,1,1,1,1,0,0,0.13249340974804721,0
3.550844309,1,1,1,1,0,0,0.13752214021238232,0
7.724246159,1,1,1,1,0,0,0.008973373559485371,0
9.780701737,1,1,1,1,0,3,0.08115945275244234,0
11.93756636,1,1,1,1,0,3,0.15687010857695893,0
10.51216061,1,1,1,1,0,3,0.1068352556716188,0
13.37345946,1,1,1,-1,0,4,0.20727309035691377,0
13.74731926,1,1,1,-1,0,4,0.2203963853206249,0
13.99996416,1,1,1,-1,0,4,0.2292647727315669,0
12.33425533,1,1,1,1,0,3,0.1707947572344523,0
14.45731072,1,1,1,-1,0,4,0.2453186351888801,0
11.22968108,1,1,1,1,0,3,0.13202179022363708,0
10.56297283,1,1,1,1,0,3,0.10861887549600478,0
